State,Year,black_male_mortality,black_female_mortality,white_male_mortality,white_female_mortality
Maryland,1984,849.315068493151,602.122353883398,905.220111115419,822.375307260604
Maryland,1985,886.028019689512,618.396308891276,922.67504394217,837.595545681715
Maryland,1986,889.791519551486,648.041073369187,917.853914019391,840.851435078939
Maryland,1987,919.366620504938,644.385154128353,903.177525994002,849.884015828428
Maryland,1988,927.345908328397,654.905524394447,890.88261913194,851.83971986051
Maryland,1989,944.130956029494,640.017748796651,860.490574951349,832.801584735264
Maryland,1990,909.938553050851,638.037313267957,857.560208158285,828.626267852442
Maryland,1991,923.206976330308,627.690975398539,840.759084670677,810.006144640075
Maryland,1992,918.01060486384,630.379728033628,840.306997954914,816.551571885711
Maryland,1993,952.915893328124,646.528329577477,862.338601256861,840.147557312315
Maryland,1994,941.093848808499,651.815681636531,856.182916006321,858.021411825032
Maryland,1995,968.027866762044,655.807530863349,867.410016494035,870.822975066185
Maryland,1996,931.707183812973,660.4572622869,869.837366045805,872.432098550916
Maryland,1997,877.263378155057,652.869488840441,852.260128976844,885.639086242363
Maryland,1998,856.660477091307,657.29448860294,847.308515150527,892.235205722828
Massachusetts,1980,738.804669803102,534.374678861371,1024.42606605943,942.829167841477
Massachusetts,1981,688.566438264141,481.992132299584,993.646031043633,896.518151699599
Massachusetts,1982,637.763424022966,508.460696658155,987.51438137117,904.135387182147
Massachusetts,1983,657.925728193452,477.145177168891,1002.52713635549,932.517850810473
Massachusetts,1984,688.101235092404,515.223460769911,1008.83497662774,950.199203187251
Massachusetts,1985,695.008376679909,560.074946250329,998.169392983538,955.992577195495
Massachusetts,1986,673.343398045178,515.416655751447,992.040274693044,969.776214067261
Massachusetts,1987,685.434348562921,500.406938297981,984.001944682888,962.075360830445
Massachusetts,1988,693.235163641901,535.994824877553,986.751430925512,976.886353716824
Massachusetts,1989,683.361086204688,506.607403159127,937.84611681613,926.752979961247
Massachusetts,1990,668.535962950128,512.663554977427,918.438402118505,922.25213366559
Massachusetts,1991,671.460457409251,502.193854899994,915.709652299481,926.515122474796
Massachusetts,1992,656.581101257398,513.960350030513,938.171217003937,934.605883109116
Massachusetts,1993,665.059342860803,472.631945350912,948.907121674832,980.298097979572
Massachusetts,1994,657.417482771128,517.376231344861,935.004130056496,961.044314859872
Massachusetts,1995,670.248712125409,512.966068894336,925.111386528112,976.05050032083
Massachusetts,1996,607.064619140519,485.508015176546,923.738677570024,969.883316693263
Massachusetts,1997,575.87466257344,489.163965410868,894.548680298309,966.871427661161
Massachusetts,1998,537.040935252168,462.448075588635,901.590825009249,974.169913899713
Michigan,1980,985.885859559919,650.453876834943,905.68580533268,735.491789267079
Michigan,1981,999.70736832456,679.495594217787,913.66725070958,751.903168963055
Michigan,1982,999.335430419565,683.933051735637,918.990514592773,762.226480060114
Michigan,1983,1017.87633095634,706.153555896953,923.616724858534,791.696704985067
Michigan,1984,1036.4211885849,707.372667421742,915.022148062594,795.304082613249
Michigan,1985,1089.7610706719,725.087435645193,940.447003503117,809.457712093888
Michigan,1986,1100.42262858406,749.818961803232,937.579479364651,833.980488431133
Michigan,1987,1120.67410606416,750.436929064341,912.514366400683,827.371099742067
Michigan,1988,1072.54892365429,775.653046709933,918.220058466535,833.363582086563
Michigan,1989,1103.55338545342,777.409597681779,885.723836709715,813.747784937978
Michigan,1990,1082.2899357905,749.657441779541,882.329573786807,814.540530183581
Michigan,1991,1066.78625216789,760.031279572513,883.593405766035,823.988966948367
Michigan,1992,1033.62974069891,751.328158357073,866.297543521591,808.001723448127
Michigan,1993,1070.00802972867,783.894087198885,887.31643226256,849.267215635351
Michigan,1994,1072.12281237391,770.067239151164,879.478868747753,858.178452392426
Michigan,1995,1045.1264739157,775.417745510704,877.818558424333,865.68748842314
Michigan,1996,978.224305353098,741.137470382549,871.357023754107,870.849272848359
Michigan,1997,938.526374397688,762.287153371645,864.479660292158,864.873241721317
Michigan,1998,943.769915555112,751.410950634155,876.475188203168,893.941915117841
Minnesota,1980,691.430673041559,506.756756756757,914.47879242841,745.022663519135
Minnesota,1981,615.804540310232,474.694589877836,900.281767576112,724.582407961942
Minnesota,1982,563.529375136212,395.877637821037,892.10547338278,735.100342006428
Minnesota,1983,525.358065273538,482.434438396833,907.741168716755,767.043251462379
Minnesota,1984,516.695371965109,395.442162922171,889.821815649875,771.417269328759
Minnesota,1985,573.095759091383,394.55894931435,891.731361851688,810.349618983077
Minnesota,1986,542.700675909024,387.749220571668,902.036187138972,807.967194819436
Minnesota,1987,581.911661603178,420.366639305524,863.57549990089,807.251365030051
Minnesota,1988,517.917750253449,453.434827553801,877.705384557777,818.906787435995
Minnesota,1989,550.912252037119,405.842345857955,843.209259296881,782.244471717611
Minnesota,1990,658.452837810543,409.730009488484,836.282569729986,794.18135776193
Minnesota,1991,576.690364543942,427.41935483871,846.196263409141,790.214130064533
Minnesota,1992,503.065555730231,384.457467059834,817.645547677984,789.759251257098
Minnesota,1993,562.89134737047,390.22031908281,835.878781432703,816.438134946268
Minnesota,1994,568.79045276927,401.031223145231,828.426638542842,811.013174753813
Minnesota,1995,530.402681715959,346.927532347642,831.967712095789,836.072602543947
Minnesota,1996,483.808968360219,361.605584642234,818.948840773918,821.190245549081
Minnesota,1997,445.022932936655,378.217795867087,799.820916445412,813.922105267854
Minnesota,1998,461.427210431469,319.871074864482,782.837269086699,829.432529467732
Mississippi,1980,1190.5501723322,853.166834224033,1030.54886390767,775.968030068912
Mississippi,1981,1109.63434611937,799.798634490136,1037.04914323071,800.643970157598
Mississippi,1982,1065.22370406046,779.093931837074,1030.67905031984,800.4782108614
Mississippi,1983,1091.87837459175,808.047800360281,1047.13609401022,825.860469541638
Mississippi,1984,1083.51087490928,797.767564018385,1047.57731406903,823.625471151747
Mississippi,1985,1096.91992554694,821.139174815402,1073.418286948,856.134647167857
Mississippi,1986,1068.07580345348,822.586409353142,1047.98717174617,859.738752635825
Mississippi,1987,1087.32370576809,818.433849558425,1053.85516221554,876.20114345667
Mississippi,1988,1087.34008666726,817.511999755419,1070.97049222013,892.126856029265
Mississippi,1989,1092.95021213876,855.053661988442,1095.99466272129,915.077305178816
Mississippi,1990,1121.96213790097,835.216186724971,1074.33618099157,907.989232820594
Mississippi,1991,1114.56695367863,851.616310542878,1067.5495830488,939.28720221187
Mississippi,1992,1054.5733771338,800.151358680657,1075.23019413844,920.313010147252
Mississippi,1993,1095.01099695297,839.193177645091,1101.98477400056,947.569608526606
Mississippi,1994,1069.07533976153,862.848126474463,1065.77813439737,984.187943668754
Mississippi,1995,1052.31561262347,804.272852819766,1105.25842696629,983.352388772237
Mississippi,1996,1000.42598509052,802.822653585288,1066.89624992865,980.557537516042
Mississippi,1997,1013.25331122344,819.744705969158,1077.39922043951,1014.35400208658
Mississippi,1998,993.914765160628,826.563876732346,1088.43283407934,1019.54253939829
Missouri,1980,1148.19914246848,859.906582544843,1112.93508542315,928.701781327596
Missouri,1981,1100.56551122379,764.187792543468,1098.29724879024,919.443526336348
Missouri,1982,1100.04484102007,763.493869295917,1076.23394930634,917.087861192922
Missouri,1983,1101.4977908508,799.779074479875,1092.47599149101,947.912035174638
Missouri,1984,1068.48735392728,807.394067269815,1079.30091378738,933.008243964476
Missouri,1985,1092.88297212625,810.08796746996,1084.49557195174,967.934994778021
Missouri,1986,1099.96441409202,796.333728305569,1074.69672410652,961.719518233616
Missouri,1987,1105.27298217186,801.052871562105,1071.58919443765,972.094377791992
Missouri,1988,1096.49122807018,822.498519023275,1071.99558766672,965.562024105374
Missouri,1989,1104.83384395985,850.510374319898,1042.63691231329,960.388501205875
Missouri,1990,1114.76023683779,824.753437319077,1033.2383107802,962.509399505855
Missouri,1991,1131.22258614415,854.570121302405,1033.59149651366,957.25633116807
Missouri,1992,1123.02597490369,801.233775589056,1020.83891793508,964.322852306588
Missouri,1993,1102.8329112433,838.811405522924,1062.51394404534,1016.74296480415
Missouri,1994,1104.40607495525,797.954610018623,1037.83878417905,1025.56032435239
Missouri,1995,1038.96103896104,813.248236563218,1043.91976503267,1028.35536873081
Missouri,1996,965.471188892908,815.031095440968,1012.91674908816,1025.93693603286
Missouri,1997,984.083314275182,819.662265445398,1012.39634749016,1020.78803365086
Missouri,1998,973.877485136262,833.494000919513,1008.78271073483,1037.88535583799
Montana,1980,656.660412757974,655.737704918033,958.699092621403,742.081738790442
Montana,1981,844.594594594595,590.841949778434,940.015400479067,745.54501088909
Montana,1982,495.867768595041,421.940928270042,942.937611295172,720.904932300473
Montana,1983,478.468899521531,392.156862745098,922.712975029702,738.871541645487
Montana,1984,311.04199066874,506.970849176172,920.000312305622,738.207717088132
Montana,1985,221.40221402214,581.395348837209,923.312667599622,742.180869940903
Montana,1986,363.636363636364,229.095074455899,933.597359735974,762.083670490528
Montana,1987,293.901542983101,223.713646532438,911.860613297209,758.698576584593
Montana,1988,502.873563218391,328.947368421053,897.36005424139,820.415698507178
Montana,1990,763.888888888889,,923.631448524442,827.894834980422
Nebraska,1980,868.972567728744,616.147875490118,1011.35033822676,854.288497129243
Nebraska,1981,813.784513182479,602.456771770597,1026.31247229892,855.600062478943
Nebraska,1982,747.671188102631,665.845585405281,1003.90505380628,868.013471486557
Nebraska,1983,720.292945957909,568.526379624015,1015.66460028028,878.577881798604
Nebraska,1984,729.322715445873,677.28490622209,1002.44353221647,876.643223452651
Nebraska,1985,840.56399132321,600.776613671331,1016.05665680815,898.379970544919
Nebraska,1986,814.967860422406,601.994560290118,1008.62993748467,891.689887757494
Nebraska,1987,766.008829855477,620.561015854796,1010.3990579904,916.888029633821
Nebraska,1988,732.627839857915,697.633654688869,997.756629359684,930.357236257126
Nebraska,1989,714.749837556855,617.389813068084,989.141558093694,926.72579972738
Nebraska,1990,737.928832440487,627.975286133901,996.483966502988,915.146317681473
Nebraska,1991,825.410092989239,620.236877701165,951.709218312347,926.118586085992
Nebraska,1992,745.333197818207,651.1175898931,932.880864876465,918.481112697722
Nebraska,1993,765.407554671968,652.319892559077,971.17623487155,916.854997541295
Nebraska,1994,730.396730911548,593.887006001057,950.073285708627,922.653928754696
Nebraska,1995,812.880052931724,672.706887670071,930.885478343385,948.43609209645
Nebraska,1996,801.055797679701,677.367103519364,924.310359110301,963.984452427374
Nebraska,1997,791.54887665526,671.697250328703,922.95984739026,928.858713608935
Nebraska,1998,653.49985477781,683.822708496148,891.229362114506,941.726130640824
Nevada,1980,737.405883722735,411.458129237039,880.471913300665,623.497152499473
Nevada,1981,594.49996352761,355.529220057774,838.795044609349,594.894798675638
Nevada,1982,711.232569546633,416.785408948418,865.335165203738,623.776656021428
Nevada,1983,635.622025832767,441.447391289235,837.411002292246,630.937154008322
Nevada,1984,627.073656270737,384.759440226089,869.317439775844,654.384424960303
Nevada,1985,696.21273166801,428.0168552374,918.389513627939,668.023539419396
Nevada,1986,664.379288833437,412.22504911275,884.699740308669,690.334845095026
Nevada,1987,613.406033307651,515.479733668804,908.866014864531,695.039597962892
Nevada,1988,735.808410038329,530.419408133098,934.539172681502,697.632627214732
Nevada,1989,792.630114695152,589.198036006547,895.011541346316,674.609861119288
Nevada,1990,778.42098780638,505.179364188396,909.281744760305,708.277999114653
Nevada,1991,743.419730761503,531.34962805526,903.449221696496,703.806004950318
Nevada,1992,736.377025036819,501.128080527595,911.88117342235,680.099713478904
Nevada,1993,668.788525845051,496.72286574055,925.893646623333,747.078180713094
Nevada,1994,775.887794688153,559.368955971027,924.046903717573,742.581233032418
Nevada,1995,775.289195175978,528.169014084507,932.405569425282,727.924320894422
Nevada,1996,777.659361886365,534.499514091351,925.347715015612,739.666979820694
Nevada,1997,642.275667811929,570.633703744685,875.595934385398,724.822622632842
Nevada,1998,769.241891872352,534.43296513532,878.157887331009,771.786267854781
New Hampshire,1980,527.009222661397,234.604105571848,882.356248805119,789.866826020147
New Hampshire,1981,160.25641025641,262.605042016807,899.202898711216,762.789172555565
New Hampshire,1982,341.038272072755,349.825087456272,879.388457150615,744.390051240477
New Hampshire,1983,431.189363995688,325.884543761639,898.736179331235,781.998578184403
New Hampshire,1984,337.837837837838,218.818380743982,879.104541013551,785.780649392447
New Hampshire,1985,283.28611898017,326.26427406199,887.911337880749,830.765506663783
New Hampshire,1986,416.294974724948,228.920259442961,865.673030442161,827.743822857795
New Hampshire,1987,391.170718077675,142.399430402278,833.359545790541,780.382816527259
New Hampshire,1988,265.67481402763,404.721753794266,825.906495586036,812.9006675038
New Hampshire,1989,302.648171500631,,793.562885212171,760.169086697492
New Hampshire,1990,418.410041841004,464.396284829721,804.813896153529,745.736275307863
New Hampshire,1991,456.25335480408,330.469266358229,781.068459676029,753.338864508314
New Hampshire,1992,366.68412781561,,776.807775892352,771.992978641884
New Hampshire,1993,280.183392766174,298.68578255675,782.859193947705,804.434016268896
New Hampshire,1994,394.614670380687,283.12570781427,788.029235338652,795.330796432024
New Hampshire,1995,448.631673396142,,803.075700848909,814.205298642761
New Hampshire,1996,562.969140950792,350.438047559449,806.643152129602,814.679587797721
New Hampshire,1997,342.741935483871,,788.860670811805,827.966260417071
New Hampshire,1998,268.096514745308,298.233539802707,794.089978418461,809.120510322199
New Jersey,1980,923.164128479579,636.915969020727,1048.42942785314,906.394813407457
New Jersey,1981,900.196755677339,612.267902804448,1013.44640399889,889.03281019093
New Jersey,1982,898.701553498493,625.973796901489,1014.32151326159,893.804033877928
New Jersey,1983,902.117402816753,655.691370118129,1031.8850919621,917.825541151294
New Jersey,1984,922.094784678641,666.679416320832,1019.57260488825,920.311780459514
New Jersey,1985,976.1729597326,688.594794977974,1046.07944813255,923.973117801336
New Jersey,1986,986.371508169566,688.789618437738,1025.23447237115,946.447176621217
New Jersey,1987,1004.8713567509,716.929406216569,1029.64636356387,937.938016238143
New Jersey,1988,1021.75591991305,716.219172831046,1033.32044341325,962.067899594766
New Jersey,1989,1014.0421104466,715.842003571167,986.469777337281,949.993926412352
New Jersey,1990,970.896758419434,737.203816323012,975.094871513348,929.715979284197
New Jersey,1991,983.221322392493,740.017792211157,971.621505257051,923.411090756611
New Jersey,1992,972.302793751279,707.278158734469,976.862382769609,924.963801030869
New Jersey,1993,1016.26692392136,750.630395938747,975.563901961455,952.131337186445
New Jersey,1994,979.51428321831,738.606841485632,968.494652598677,941.900380321065
New Jersey,1995,988.643377582952,782.881595862771,969.466303232788,970.788113992672
New Jersey,1996,923.461504954227,737.731962725796,951.335298305361,966.647805100728
New Jersey,1997,826.613363992919,697.911794819937,929.462510623682,968.199686620066
New Jersey,1998,781.789355730636,689.018514453666,916.439274632405,961.344348768164
New Mexico,1980,690.900526026537,446.007376275839,846.122992563216,577.071565001829
New Mexico,1981,693.39764847754,543.523017376266,773.56923656953,562.716787386675
New Mexico,1982,630.663283798478,475.624256837099,803.52888636541,589.281671464148
New Mexico,1983,667.408231368187,351.225471482019,778.194938807353,579.28302634185
New Mexico,1984,654.887782249812,494.678459001649,775.643977008212,606.866258236042
New Mexico,1985,757.978723404255,532.14754337367,799.305695231248,602.336212841919
New Mexico,1986,640.693761325395,512.346118266562,811.979825424338,615.965547277484
New Mexico,1987,679.192586009902,595.864002804066,790.640012397335,649.727433991099
New Mexico,1988,625.390869293308,586.004825922096,802.95165645382,641.908137477698
New Mexico,1989,626.074146820525,599.730458221024,806.843157225673,646.848621355526
New Mexico,1990,678.705611441038,507.749866381614,801.238305108009,656.207405346448
New Mexico,1991,659.278204035237,543.650041089829,827.881070755938,677.89010861862
New Mexico,1992,707.725553754727,415.479582146249,808.630429443216,653.976377117895
New Mexico,1993,582.786970548444,496.16599007668,804.606342942175,694.973238426309
New Mexico,1994,584.05281868969,526.344348581041,838.285858512022,676.079571328208
New Mexico,1995,657.732060728945,593.986543313709,815.327014537727,708.12257474262
New Mexico,1996,435.385866704942,338.426828017639,815.634926742794,685.220801262718
New Mexico,1997,579.777365491651,478.276191914615,807.534359949869,693.762647379878
New Mexico,1998,565.413257331985,502.104782674849,801.731301306694,712.109407166702
New York,1980,957.427675301033,668.034803515709,1106.19157136789,963.36963618073
New York,1981,920.372802255564,660.804280377474,1076.70308833346,942.804248219428
New York,1982,901.887418641028,643.684006054025,1070.45417101907,947.201679396569
New York,1983,899.545183919225,658.625504941598,1073.98098072144,967.093451590933
New York,1984,917.583249061399,660.444069236689,1066.89762133403,980.719066072072
New York,1985,926.598425283034,661.635012650078,1079.11877093118,985.301735284526
New York,1986,961.776338897118,676.885220155501,1084.74005601827,990.594631836717
New York,1987,996.289561902687,681.144880269597,1076.8793349757,992.080960914273
New York,1988,1035.35598004698,698.327427967985,1079.19660454852,1011.40174090518
New York,1989,998.580376139777,686.225569025045,1051.11113963129,983.159623164334
New York,1990,969.327268441809,679.648400736154,1038.80858041997,972.299904983032
New York,1991,946.095660014518,674.720066128181,1023.46946582138,965.170565752424
New York,1992,894.100193219456,667.459450408665,1014.91067537618,958.638003032682
New York,1993,927.657865379462,683.490175954698,1027.60736642063,989.381973549659
New York,1994,896.177314135094,670.244284517523,1008.10526095723,975.698252818142
New York,1995,874.535581594742,665.491203580118,992.529207984544,987.753525586998
New York,1996,798.005279682594,647.591434491046,962.335737078821,980.418148483818
New York,1997,722.892344250439,612.98283303539,926.293912133028,957.712638023171
New York,1998,683.563384444902,605.891284943791,903.553052539401,956.75693665214
North Carolina,1980,1082.98075284758,726.81765618227,927.816150392812,695.308231900527
North Carolina,1981,1066.42378011177,734.607926527809,927.157881045224,708.828469809853
North Carolina,1982,1005.91539243905,710.062176282738,898.379555865032,709.89795456892
North Carolina,1983,1021.01134700312,747.996512993584,923.112163766068,722.012039033578
North Carolina,1984,1028.71221159955,745.260737364852,912.157396781502,737.049209854729
North Carolina,1985,1063.59324612155,769.711806215987,912.253754486055,768.974493906003
North Carolina,1986,1074.45458326794,781.191764688343,931.91822025253,786.343132730594
North Carolina,1987,1077.13946732476,798.145277673847,922.990445482369,790.76592061214
North Carolina,1988,1110.08560109383,814.721390851451,945.234221561709,820.435087986478
North Carolina,1989,1097.51950287004,810.252814459896,922.875171485708,811.074557147489
North Carolina,1990,1073.91444588613,775.301441829249,918.996788861785,807.288281886622
North Carolina,1991,1067.98992531866,789.687449230808,909.111832263113,823.353464753482
North Carolina,1992,1046.10836318153,799.143792002195,905.451024520451,820.358594004362
North Carolina,1993,1070.11235163119,790.506266251988,933.854227539311,849.610987430367
North Carolina,1994,1062.4184095862,810.432234432235,912.205997126904,847.150735194165
North Carolina,1995,1035.35278037392,804.572367892409,919.188628024092,863.182944460319
North Carolina,1996,1023.84118286739,816.816857388618,914.166210729404,869.649477234355
North Carolina,1997,948.706383308365,785.26275291917,887.836074886369,868.537387146605
North Carolina,1998,949.758173086953,820.480909295629,894.476123135818,876.419595457295
North Dakota,1980,186.799501867995,230.94688221709,976.087746748218,747.4301085599
North Dakota,1981,57.6701268742791,,938.400045178738,730.181357408727
North Dakota,1982,109.409190371991,,918.715223052414,704.355247649805
North Dakota,1983,52.6038926880589,87.3362445414847,919.703951104658,749.536178107607
North Dakota,1984,153.295861011753,169.204737732657,939.723041886548,718.174339824939
North Dakota,1985,98.9609104403761,157.3564122738,937.931800236873,753.200560175489
North Dakota,1986,296.00394671929,153.374233128834,898.627323280397,711.802889211375
North Dakota,1987,48.4966052376334,,932.4446251795,755.935748640238
North Dakota,1988,95.1927653498334,,956.857748649492,802.286388045164
Ohio,1980,1088.94492723975,746.733694656089,998.478186088353,838.49917385385
Ohio,1981,1030.44514838606,735.181949298275,976.995954376716,830.617142015243
Ohio,1982,1031.93987879546,745.840603997858,955.653080209482,815.502712215129
Ohio,1983,1031.16688262975,746.444499099623,983.539219204677,856.09925377293
Ohio,1984,1018.51887716961,744.435943327914,971.107059450247,859.14695865425
Ohio,1985,1025.38225534021,776.999854068601,982.298217208705,884.964197569719
Ohio,1986,1049.18975932496,801.996049064479,986.439684280239,892.185432402604
Ohio,1987,1022.72446655535,776.124286730261,971.983631256069,897.423798230846
Ohio,1988,1069.9415354046,799.643723093671,967.658672763908,904.787350471863
Ohio,1989,1051.58369023784,780.385941651043,946.043930212219,888.281378746963
Ohio,1990,1041.19778330394,807.088808853255,948.364357655391,891.685259869493
Ohio,1991,1039.8922473557,765.63211700997,953.754426500382,900.847325675425
Ohio,1992,990.931528299038,770.558433885342,933.30260381543,890.119719141256
Ohio,1993,1000.60152960385,797.952515659114,955.927411050058,923.587274142507
Ohio,1994,993.945492549208,781.683021826741,951.968616187163,932.868334878465
Ohio,1995,1013.65947688524,796.410527422132,962.336492651639,963.203286954304
Ohio,1996,976.366725369674,805.028140945623,950.33069542738,957.003045902918
Ohio,1997,932.782694451729,780.101296520578,954.571112958246,959.566403150054
Ohio,1998,892.876952871184,784.541024275343,944.816407134928,978.820961694371
Oklahoma,1980,1080.71901305661,846.009309879236,1078.09425868204,848.048042700666
Oklahoma,1981,1031.04693140794,803.604819804617,1063.73323998594,855.443752809414
Oklahoma,1982,963.695272908532,743.224315428251,1063.47971980917,846.680183532967
Oklahoma,1983,906.373970433886,785.8230417865,1020.55269699948,851.888065918483
Oklahoma,1984,921.598024517153,754.013568885605,1018.92751133374,859.857152763331
Oklahoma,1985,902.220039981763,771.790755234464,1039.67686473042,886.433800027137
Oklahoma,1986,920.562137944311,764.650945598879,1049.55839713526,904.292261832847
Oklahoma,1987,940.670150630188,755.285744190915,1028.65489994248,908.724053025807
Oklahoma,1988,890.604256965264,765.921114310587,1075.10538887414,956.981240385341
Oklahoma,1989,931.600882569257,800.485949890578,1064.24797562798,960.281225215956
Oklahoma,1990,855.788336180151,755.802895866238,1088.69799757753,1004.72598010763
Oklahoma,1991,895.890199970907,773.993808049536,1066.27842916326,981.372385406867
Oklahoma,1992,860.530923514817,745.656903238011,1067.45040005404,977.505740570108
Oklahoma,1993,878.458109348368,780.909713147906,1120.33861287134,1040.75843708948
Oklahoma,1994,882.798389905322,754.572294007132,1102.90926191661,1029.91772355258
Oklahoma,1995,832.872850747584,746.297014051967,1115.86234677764,1052.7737021309
Oklahoma,1996,851.050391972653,774.357822212237,1089.63322783706,1063.67871850477
Oklahoma,1997,848.152791320363,790.455652788307,1099.81826847499,1082.60261498353
Oklahoma,1998,791.437401070325,735.575430770008,1089.03499054142,1082.01434793026
Oregon,1980,896.627222019497,584.17714476466,944.597877724778,737.952580073803
Oregon,1981,719.822812846069,544.562462932011,934.964807727602,739.663757014683
Oregon,1982,794.277257030094,557.472790018582,914.163836409261,744.754027361431
Oregon,1983,888.021468650891,591.406290888156,943.293973885795,790.473639881542
Oregon,1984,770.629906184185,649.417585815895,964.184352048112,818.513592923639
Oregon,1985,852.219516763439,601.374570446736,1001.95800526614,833.964539713498
Oregon,1986,758.550937844796,626.273671653661,974.046181614489,817.01925809107
Oregon,1987,777.225485765929,634.982660088898,984.221476046242,863.855804533673
Oregon,1988,931.77167239953,649.411764705882,972.999746855483,883.203414912126
Oregon,1989,891.612085358124,652.938221998996,971.499743570958,862.152330935573
Oregon,1990,823.871787514858,654.905105586742,961.870206288364,858.271443799719
Oregon,1991,712.543081748829,557.651991614256,932.418787133799,832.241246688129
Oregon,1992,761.883524733341,588.1637123271,918.146046257938,859.954897470412
Oregon,1993,807.258179739963,609.948056036518,973.804228802366,891.431202353033
Oregon,1994,695.753504472701,627.819548872181,932.663288755987,885.79488861397
Oregon,1995,737.608182533438,549.291702804279,937.875669838424,895.665434674405
Oregon,1996,703.004318905457,490.975727819653,947.225890841016,899.865628568733
Oregon,1997,698.526017786257,498.085589401281,902.614415080683,904.300622877138
Oregon,1998,620.824218057116,554.080194091997,915.188994191062,908.120809026585
Pennsylvania,1980,1244.98320910804,851.601444180724,1146.91661499895,956.62508279538
Pennsylvania,1981,1178.9325968744,832.517226161612,1107.92403794722,941.018732581665
Pennsylvania,1982,1157.13809178999,833.843772322565,1096.7822229078,933.931719250279
Pennsylvania,1983,1159.95784182577,859.625457666906,1112.3317877069,966.870964876098
Pennsylvania,1984,1160.58500440856,889.254405151446,1117.89220971437,974.168296183011
Pennsylvania,1985,1224.02837090574,899.272731713189,1125.9583194639,1002.59376316784
Pennsylvania,1986,1204.85047425177,900.84475834372,1128.34534425601,1010.6738964409
Pennsylvania,1987,1252.17309127279,943.540082891718,1123.92918152672,1020.67960207804
Pennsylvania,1988,1248.93744784721,941.354114768343,1120.02618594731,1029.1978664311
Pennsylvania,1989,1253.22414050373,949.973691734806,1090.46036952431,1008.81321048527
Pennsylvania,1990,1191.4709250147,906.956604105492,1074.90615711985,1000.82497817992
Pennsylvania,1991,1156.30737150671,890.754022866822,1068.83967365974,1007.22429780391
Pennsylvania,1992,1148.37364562886,905.91701384833,1065.79580214714,1014.21837257823
Pennsylvania,1993,1209.2360082003,904.21126401631,1079.64760981501,1036.496528393
Pennsylvania,1994,1166.52542071117,883.7085345206,1079.79785900621,1062.76165020903
Pennsylvania,1995,1146.72665648523,862.103706642942,1080.49182201057,1059.84092442567
Pennsylvania,1996,1106.94602147527,860.283209090617,1087.49707338855,1080.87117269897
Pennsylvania,1997,1042.34738884216,866.216642024384,1064.91466989147,1083.87788699701
Pennsylvania,1998,982.512554700823,839.064875425848,1058.93136335511,1075.87413424067
Rhode Island,1980,745.628505443748,504.861630516081,1092.63668961428,923.287382931706
Rhode Island,1981,591.380937401699,649.038461538462,1070.5985797664,901.810760418591
Rhode Island,1982,660.106350467575,655.92972181552,1029.96709377695,899.275286209432
Rhode Island,1983,668.006620950579,559.32880543348,1053.3982266101,944.050214900616
Rhode Island,1984,635.011441647597,633.333333333333,1071.49437995209,944.966285595859
Rhode Island,1985,783.491502979475,582.807187955318,1062.84880089147,981.397850807511
Rhode Island,1986,745.791604517366,598.205383848455,1053.84900284253,991.539580751199
Rhode Island,1987,702.933985330073,544.959128065395,1038.24264905781,982.083092073113
Rhode Island,1988,797.361815228626,585.280202897137,1026.34738840429,982.881413843406
Rhode Island,1989,813.931478326708,545.369064409967,1006.92708705277,959.390437571152
Rhode Island,1990,778.837734457809,589.69870082005,996.858479985909,973.088189569116
Rhode Island,1991,766.823850865982,617.770767613039,973.48431066307,945.439859010134
Rhode Island,1992,591.413862060163,518.396763181186,977.200866846668,968.460240063843
Rhode Island,1993,707.149611478847,535.997076379583,1005.39349404228,1002.50063791784
Rhode Island,1994,673.347328395453,533.500706103876,956.06636801653,967.812514697132
Rhode Island,1995,620.618319733364,490.899478891322,990.835110123799,995.608993469838
Rhode Island,1996,485.25707512224,478.191566439646,968.163432765933,996.128894902874
Rhode Island,1997,578.650289325145,532.451713937707,987.177602893168,1023.93198063838
Rhode Island,1998,498.293515358362,445.576066199873,976.575944434206,989.19836180593
South Carolina,1980,1031.5902274612,737.895763268393,889.845793340661,671.449014955126
South Carolina,1981,987.165749621458,724.030390042178,870.610506738306,699.195048889696
South Carolina,1982,986.606753337405,719.987539426035,841.684907138308,678.867349836091
South Carolina,1983,981.496869738485,748.640154019229,882.722344772095,707.820410408875
South Carolina,1984,993.868126985633,750.754777704556,864.238469949273,713.253583262595
South Carolina,1985,1007.44445711851,754.96113249862,886.161629548327,725.474229602372
South Carolina,1986,1021.78371321909,790.149296432094,901.081666002217,750.882378199498
South Carolina,1987,1024.40589524167,773.787686067538,891.013828077371,769.785883086301
South Carolina,1988,1051.87549211774,808.640714342239,899.222649073852,789.882847901822
South Carolina,1989,1059.72985253418,792.489680934869,904.871150992375,770.958772644808
South Carolina,1990,1049.68337015712,776.135410705738,894.727143142038,783.887809774603
South Carolina,1991,1003.359838057,778.076528958916,893.093274694565,765.920332167219
South Carolina,1992,1017.72354094972,755.45862820988,902.065840634221,781.498109100824
South Carolina,1993,1028.89540687523,778.398137676945,917.758024021171,826.263935115126
South Carolina,1994,996.838180632478,771.683865338909,921.988029684845,833.974832657381
South Carolina,1995,987.364885427351,796.718154357547,964.172036394144,854.8541732822
